author	title	publication_date	link	path	filename	document_id	entity_linking
	Tragédie nouvelle de la perfidie d'Aman, mignon et favori du roi Assuérus : sa conjuration contre les juifs, où l'on voit naïvement représenté l'état misérable de ceux qui se fient aux grandeurs, le tout tiré et extrait de l'ancien testament du livre d'Esther	1622	http://catalogue.bnf.fr/ark:/12148/cb33628227r	../TheatreLFSV2-downloaded/NER/bpt6k6291085k.tar.gz.tei_segmented_ner.xml	bpt6k6291085k.tar.gz.tei_segmented_ner.xml	bpt6k6291085k	spacy_entity_fishing
Montfleury	Le gentilhomme de Beauce , comedie. Par A. J. Mont-Fleury	1670	http://catalogue.bnf.fr/ark:/12148/cb309711764	../TheatreLFSV2-downloaded/NER/btv1b8622104q.tar.gz.tei_segmented_ner.xml	btv1b8622104q.tar.gz.tei_segmented_ner.xml	btv1b8622104q	spacy_entity_fishing
Molière	La Critique de l'Escole des femmes, comédie par J. B. P. Molière	1674	http://catalogue.bnf.fr/ark:/12148/cb38650917r	../TheatreLFSV2-downloaded/NER/bpt6k1280445t.tar.gz.tei_segmented_ner.xml	bpt6k1280445t.tar.gz.tei_segmented_ner.xml	bpt6k1280445t	spacy_entity_fishing
Rotrou, Jean de	Laure persécutée , tragicomédie de M. de Rotrou	1639	http://catalogue.bnf.fr/ark:/12148/cb31251903n	../TheatreLFSV2-downloaded/NER/bpt6k6245342q.tar.gz.tei_segmented_ner.xml	bpt6k6245342q.tar.gz.tei_segmented_ner.xml	bpt6k6245342q	spacy_entity_fishing
Noguères, de	La Mort de Manlie, tragédie...	1660	http://catalogue.bnf.fr/ark:/12148/cb38652691t	../TheatreLFSV2-downloaded/NER/bpt6k853060q.tar.gz.tei_segmented_ner.xml	bpt6k853060q.tar.gz.tei_segmented_ner.xml	bpt6k853060q	spacy_entity_fishing
Boisrobert, François de	La belle Lisimène , tragi-comédie de M. de Boisrobert,...	1642	http://catalogue.bnf.fr/ark:/12148/cb301217186	../TheatreLFSV2-downloaded/NER/bpt6k841557s.tar.gz.tei_segmented_ner.xml	bpt6k841557s.tar.gz.tei_segmented_ner.xml	bpt6k841557s	spacy_entity_fishing
Quinault, Philippe	Thésée, tragédie en musique ornée d'entrées de ballet, de machines et de changemens de théâtre. [Paroles de Quinault, musique de Lulli.]	1698	http://catalogue.bnf.fr/ark:/12148/cb31164757s	../TheatreLFSV2-downloaded/NER/bpt6k15220617.tar.gz.tei_segmented_ner.xml	bpt6k15220617.tar.gz.tei_segmented_ner.xml	bpt6k15220617	spacy_entity_fishing
Molière	L'Escole des femmes. Comedie. Par I. B. P. Moliere	1663	http://catalogue.bnf.fr/ark:/12148/cb30958541v	../TheatreLFSV2-downloaded/NER/btv1b8610785b.tar.gz.tei_segmented_ner.xml	btv1b8610785b.tar.gz.tei_segmented_ner.xml	btv1b8610785b	spacy_entity_fishing
Molière	L'Amour médecin, comédie, par J.-B. P. Molière	1674	http://catalogue.bnf.fr/ark:/12148/cb30958375m	../TheatreLFSV2-downloaded/NER/bpt6k1280465k.tar.gz.tei_segmented_ner.xml	bpt6k1280465k.tar.gz.tei_segmented_ner.xml	bpt6k1280465k	spacy_entity_fishing
La Motte, Antoine de	Issé : pastorale héroïque en musique, représentée devant S. M., à Trianon, le 17 de décembre 1697, par l'Académie royale de musique [par A. Houdar de La Motte]	1697	http://catalogue.bnf.fr/ark:/12148/cb30730049j	../TheatreLFSV2-downloaded/NER/bpt6k1520591g.tar.gz.tei_segmented_ner.xml	bpt6k1520591g.tar.gz.tei_segmented_ner.xml	bpt6k1520591g	spacy_entity_fishing
Gillet de La Tessonerie	Le desniaisé , comédie. [par Gillet de La Tessonerie]	1648	http://catalogue.bnf.fr/ark:/12148/cb30507444n	../TheatreLFSV2-downloaded/NER/bpt6k1513897n.tar.gz.tei_segmented_ner.xml	bpt6k1513897n.tar.gz.tei_segmented_ner.xml	bpt6k1513897n	spacy_entity_fishing
Saint-Évremond, Charles de Marguetel de Saint-Denis	La Comédie des Académistes, pour la Réformation de la langue françoise, pièce comique, Avec le roole des Présentations, faites aux grands jours de ladite Académie ; suivi de Requeste présentée par les Dictionnaires à Messieurs de l'Académie pour la Réform	1650	http://catalogue.bnf.fr/ark:/12148/cb447295695	../TheatreLFSV2-downloaded/NER/bpt6k1090134s.tar.gz.tei_segmented_ner.xml	bpt6k1090134s.tar.gz.tei_segmented_ner.xml	bpt6k1090134s	spacy_entity_fishing
Quinault, Philippe	La généreuse ingratitude , tragi-comédie pastorale. Par le Sr Quinault	1657	http://catalogue.bnf.fr/ark:/12148/cb311645217	../TheatreLFSV2-downloaded/NER/bpt6k5626607t.tar.gz.tei_segmented_ner.xml	bpt6k5626607t.tar.gz.tei_segmented_ner.xml	bpt6k5626607t	spacy_entity_fishing
Chevalier, Jean	Le Soldat poltron, comédie	1668	http://catalogue.bnf.fr/ark:/12148/cb44729573d	../TheatreLFSV2-downloaded/NER/bpt6k1090138f.tar.gz.tei_segmented_ner.xml	bpt6k1090138f.tar.gz.tei_segmented_ner.xml	bpt6k1090138f	spacy_entity_fishing
Scudéry, Georges de	Le Trompeur puny, ou l'Histoire septentrionale, tragi-comédie	1635	http://catalogue.bnf.fr/ark:/12148/cb44729447k	../TheatreLFSV2-downloaded/NER/bpt6k1090017x.tar.gz.tei_segmented_ner.xml	bpt6k1090017x.tar.gz.tei_segmented_ner.xml	bpt6k1090017x	spacy_entity_fishing
Quinault, Philippe	Thésée , tragédie en musique... représentée devant S. M., à Saint-Germain en Laye, le [ ] jour de janvier 1678	1678	http://catalogue.bnf.fr/ark:/12148/cb311647522	../TheatreLFSV2-downloaded/NER/bpt6k6363206p.tar.gz.tei_segmented_ner.xml	bpt6k6363206p.tar.gz.tei_segmented_ner.xml	bpt6k6363206p	spacy_entity_fishing
Somaize, Antoine Baudeau	Les Veritables Pretieuses, comédie, Seconde édition reveuë, corrigée et augmentée d'un dialogue des deux Pretieuses, sur les affaires de leur communauté	1660	http://catalogue.bnf.fr/ark:/12148/cb447296296	../TheatreLFSV2-downloaded/NER/bpt6k10901942.tar.gz.tei_segmented_ner.xml	bpt6k10901942.tar.gz.tei_segmented_ner.xml	bpt6k10901942	spacy_entity_fishing
Boursault, Edme	Phaéton : comédie en vers libres / [par E. Boursault]	1694	http://catalogue.bnf.fr/ark:/12148/cb301483097	../TheatreLFSV2-downloaded/NER/bpt6k859427.tar.gz.tei_segmented_ner.xml	bpt6k859427.tar.gz.tei_segmented_ner.xml	bpt6k859427	spacy_entity_fishing
Scudéry, Georges de	Orante, tragi-comédie	1659	http://catalogue.bnf.fr/ark:/12148/cb44729583q	../TheatreLFSV2-downloaded/NER/bpt6k1090148t.tar.gz.tei_segmented_ner.xml	bpt6k1090148t.tar.gz.tei_segmented_ner.xml	bpt6k1090148t	spacy_entity_fishing
Néel	L'illusion grotesque ou le point nécromancien, comédie / par M. Néel...	1678	http://catalogue.bnf.fr/ark:/12148/cb387666121	../TheatreLFSV2-downloaded/NER/bpt6k852913n.tar.gz.tei_segmented_ner.xml	bpt6k852913n.tar.gz.tei_segmented_ner.xml	bpt6k852913n	spacy_entity_fishing
Croisilles, Jean-Baptiste de	Chasteté invisible, bergerie en prose	1633	http://catalogue.bnf.fr/ark:/12148/cb30288559b	../TheatreLFSV2-downloaded/NER/bpt6k856804g.tar.gz.tei_segmented_ner.xml	bpt6k856804g.tar.gz.tei_segmented_ner.xml	bpt6k856804g	spacy_entity_fishing
Montfleury	L'ambigu comique, ou Les amours de Didon et d'Aenée , tragédie en 3 actes, mêlée de 3 intermèdes comiques, par A. J. Montfleury	1673	http://catalogue.bnf.fr/ark:/12148/cb30971157v	../TheatreLFSV2-downloaded/NER/bpt6k859814.tar.gz.tei_segmented_ner.xml	bpt6k859814.tar.gz.tei_segmented_ner.xml	bpt6k859814	spacy_entity_fishing
Boyer, Claude	Artaxerce, tragédie [...], Avec sa critique	1683	http://catalogue.bnf.fr/ark:/12148/cb44729507m	../TheatreLFSV2-downloaded/NER/bpt6k1090071q.tar.gz.tei_segmented_ner.xml	bpt6k1090071q.tar.gz.tei_segmented_ner.xml	bpt6k1090071q	spacy_entity_fishing
Molière	Le misantrope, comédie par I. B. P. de Molière	1668	http://catalogue.bnf.fr/ark:/12148/cb386509768	../TheatreLFSV2-downloaded/NER/bpt6k1280477s.tar.gz.tei_segmented_ner.xml	bpt6k1280477s.tar.gz.tei_segmented_ner.xml	bpt6k1280477s	spacy_entity_fishing
Longepierre, Hilaire-Bernard de	Médée, tragédie	1694	http://catalogue.bnf.fr/ark:/12148/cb44729477h	../TheatreLFSV2-downloaded/NER/bpt6k10900405.tar.gz.tei_segmented_ner.xml	bpt6k10900405.tar.gz.tei_segmented_ner.xml	bpt6k10900405	spacy_entity_fishing
Viau, Théophile de	Œuvres / du sieur Theophile. Seconde partie.	1623	http://catalogue.bnf.fr/ark:/12148/cb34804166g	../TheatreLFSV2-downloaded/NER/btv1b8619667v.tar.gz.tei_segmented_ner.xml	btv1b8619667v.tar.gz.tei_segmented_ner.xml	btv1b8619667v	spacy_entity_fishing
